atr,macd,macd_signal,macd_histogram,rsi
-0.15649353167991947,-0.15371930938718972,0.05092135229566181,-0.6747421522190112,0.5313032121219378
-0.1829036478868577,-0.1307293350562399,0.012995833589691114,-0.47827121138732237,0.5030013318391405
-0.18189999261631676,-0.14251305795711575,-0.019845131434903452,-0.4141509215393123,0.4761088781915623
-0.22564086256768265,-0.16344852988678513,-0.050560488877405226,-0.3873453093247845,0.4648183811543846
-0.29497563609664146,-0.1840351974313811,-0.07950134265951359,-0.36496739846555926,0.4596017441883548
-0.34531789176904165,-0.18130206790930975,-0.10207404538123387,-0.2846599187188839,0.47800297325689883
-0.37228058771696165,-0.20546805182811853,-0.12526031970466597,-0.29239754750789176,0.4506195609384979
-0.329669940106718,-0.13152028883182204,-0.12811734735918706,-0.03602948248443903,0.5417665020007014
-0.295846560469167,0.012630191549737131,-0.09981369855603146,0.3569315779218553,0.6074096826048817
-0.3346393066853076,0.10481698021913229,-0.05760839826432187,0.5322425252872208,0.5857231029735558
-0.3125864562297893,0.12903148302193312,-0.0187057499962993,0.4905934409631439,0.5384052267450782
-0.332314361382007,0.1773729678055612,0.022674612441758592,0.521839398956489,0.5637099516729331
-0.37616046505747847,0.22319598647447472,0.06550271828956254,0.5400966016286693,0.5720009634805973
-0.34922726747996113,0.2145901479129054,0.09793901184714408,0.4090475346209169,0.5277686499204015
-0.25912316648522266,0.31341487334993234,0.14485902294424538,0.591698800574188,0.61163282929163
-0.09121486850602274,0.5608062116277501,0.234892398819845,1.1353928235217654,0.7028634468203098
-0.03804754216988285,0.7732565149120527,0.35200184824538455,1.4768437733518998,0.7133948699811942
0.04961311990773,0.8792234263304348,0.4681759826072821,1.4650487020952812,0.6618948729195472
0.14186142333003998,0.8578439148894893,0.5565784778293832,1.1148261136858806,0.5794483240246804
0.22752056222217054,0.9286523337354446,0.6423262852443354,1.081348376539778,0.630765707449313
0.31471939157511136,1.109224255452822,0.749242568137119,1.3482997882734589,0.6878987443535839
0.39505154975198936,1.1130972023919996,0.8355974482730878,1.0890040492437516,0.5966431105288674
0.39816915973493244,1.2085471985443916,0.9249361984603252,1.1266330378523186,0.6400615941625867
0.40744591694192217,1.2717615647160727,1.0098215234751546,1.0704717834403217,0.6410204423345353
0.40904003161760294,1.2560954837871352,1.0744053825372086,0.8144540554734531,0.604923522378332
0.6160153245340834,1.0696010548686792,1.0864976546532479,0.15249314789394572,0.5075531113470985
0.5778224731413217,0.9785404389716482,1.076848069170037,-0.12168907112842728,0.5411573381493411
0.5391667657366219,0.9521243565361963,1.0635228093188884,-0.16804226565213937,0.5676714047838353
0.533904981816078,1.0247073604213401,1.0682649862558675,0.059802567200882346,0.6123793409846112
0.49008985433066604,1.0060920977446353,1.0681084994615457,-0.001973501654375764,0.5734662236522781
0.4385552616011284,1.0259286600170379,1.072192702710734,0.051504992582280584,0.5936327538642783
0.353687076031352,1.060133724146864,1.0827185078138168,0.1327387455997897,0.6069059600346078
0.34571925724700764,1.1619934587674794,1.1127541684442108,0.37877363276916354,0.6428047235832014
0.2866277157995529,1.217170151891863,1.1484913975394473,0.4506749726828439,0.6348270099650902
0.2075060308659235,1.2841643597572738,1.191297602221206,0.5398204104026894,0.6506612629170024
0.151905029080018,1.282966986465363,1.2252884788769982,0.42865207124233146,0.6209229249165424
0.092617327040015,1.268156310939847,1.2493382994768552,0.30328740097900764,0.6213888111501452
0.029906260478335424,1.2282879309105434,1.260117936643563,0.13593977100188037,0.6100842198003279
-0.014285410153019325,1.2017608944378595,1.263112510050783,0.03776388851055484,0.6204418643382401
-0.0521296160564564,1.2185078876823527,1.2690619433613446,0.07502703594402971,0.647824501414695
-0.11279799900091746,1.2369344384427083,1.2777316729794412,0.10933214877045193,0.6578555262311581
-0.17870567649785177,1.2171527475173707,1.2804697078942882,0.03452873287666238,0.6378024547502401
-0.21820742833028103,1.2181386778027126,1.2828693539191847,0.030261378244450153,0.6551950824899647
-0.23829485896677824,1.1727728843741771,1.2751622797473532,-0.09719244937480262,0.6215233679893115
-0.27928389090911665,1.13868852920159,1.2617637927982224,-0.16896571794344728,0.6311127514584398
-0.3403197360005605,1.0953876603749821,1.2418563969686107,-0.25104826641557837,0.6272480852538028
-0.36125760942341556,1.0424471745872277,1.2146963112721851,-0.3425104881915463,0.6196590283077499
-0.3915490376662786,0.9874111908937514,1.1812894011914854,-0.4212879414843341,0.6178013952203004
-0.4624350779275324,0.9245655886019276,1.1412278013360284,-0.5052089036661189,0.6067021100005346
-0.52251417931245,0.8597150471761708,1.0954169940799225,-0.5777110086741178,0.59987491060423
-0.5502218482466071,0.7959741612670183,1.0452422939530086,-0.6327431891321151,0.5955446172427955
-0.5836085983528726,0.757611686458371,0.9969618732568195,-0.6088548099817318,0.6168889781679986
