open,high,low,close,volume
-1.624940437522717,-1.6230112617327999,-1.6264913435499058,-1.6241082440447143,-0.046733260341570396
-1.6241460710209872,-1.6218386254683406,-1.625167399380355,-1.6218764524446134,-0.07366093938396623
-1.6219521063971591,-1.6204390273462443,-1.6223682031361615,-1.6206281622276084,-0.03385480514738109
-1.6205525082750627,-1.6121927465187547,-1.6209307780377913,-1.616088925074862,0.843050916711509
-1.6159754441460434,-1.614575846023946,-1.616542848790137,-1.615559347407041,0.3524988506782981
-1.6155215204307682,-1.6114362069932968,-1.6155215204307682,-1.6118144767560263,0.647532551490635
-1.6118144767560263,-1.6079182981999183,-1.612344054423846,-1.6114362069932968,0.7821709467026141
-1.6111714181593868,-1.6110579372305684,-1.6188502943427827,-1.6179424469122334,0.7833417153566313
-1.6177154850545963,-1.608183087033829,-1.6180937548173249,-1.6166185027426827,1.6590766685615042
-1.6162024060036806,-1.6098096470135626,-1.6212333938479742,-1.616088925074862,1.793715063773483
-1.6158619632172249,-1.6148028078815841,-1.6214225287293393,-1.6199851036309691,1.1029615579033294
-1.6199851036309691,-1.6184341976037813,-1.633338026255298,-1.633338026255298,1.3874583408295114
-1.633300199279025,-1.6248269565938984,-1.6334515071841165,-1.6302362142009215,1.4178983258339588
-1.6301227332721029,-1.6224060301124343,-1.6307657918687424,-1.6241460710209872,1.5759520941262821
-1.6240704170684406,-1.6222925491836158,-1.6315601583704722,-1.629366193746645,2.0126488020747013
-1.6298201174619202,-1.6255834961193565,-1.630652310939923,-1.627172229122818,1.6860043476039
-1.627134402146545,-1.6178289659834149,-1.6289122700313707,-1.6218007984920677,2.3299271073133654
-1.6218007984920677,-1.6211955668717013,-1.6251295724040822,-1.6216494905869763,1.630978220865091
-1.6216494905869763,-1.6206659892038813,-1.6294418476991908,-1.6290257509601893,2.016161108036753
-1.6290635779364622,-1.62641568959736,-1.6314088504653808,-1.626718305407543,1.3769214229433566
-1.62668047843127,-1.6235408394006208,-1.626907440288907,-1.6238056282345306,1.2528199456175324
-1.6238056282345306,-1.6221412412785234,-1.6247891296176256,-1.6222925491836158,0.9226631851846793
-1.6222925491836158,-1.6139706144035806,-1.622973434756527,-1.6168832915765927,1.3862875721754941
-1.6167698106477741,-1.6146893269527656,-1.6192663910817842,-1.616542848790137,0.7810001780485969
-1.616542848790137,-1.6158619632172249,-1.6211577398954284,-1.6181694087698706,0.40752497741710697
-1.6181694087698706,-1.6108309753729304,-1.6186233324851456,-1.6157863092646791,0.9671523940373332
-1.6157863092646791,-1.6137058255696706,-1.6165806757664098,-1.6141975762612177,0.1839081644998199
-1.614121922308672,-1.6136679985933968,-1.6168454646003199,-1.6166563297189556,-0.2387393196003928
-1.6167319836715013,-1.6163915408850447,-1.6272857100516365,-1.6245999947362615,1.1931107442626545
-1.6246756486888072,-1.6186611594614184,-1.624940437522717,-1.6198716227021506,0.40752497741710697
-1.6198716227021506,-1.6174506962206854,-1.6203633733936986,-1.6203255464174258,0.05863591851997847
-1.6201742385123334,-1.6196824878207863,-1.621989933373432,-1.6210820859428827,-0.3429377298079245
-1.621271220824248,-1.6208172971089727,-1.6220655873259777,-1.6208172971089727,-0.5969945277296589
-1.6208172971089727,-1.6204012003699715,-1.6242595519498058,-1.6235786663768936,-0.564213005417177
-1.6234273584718022,-1.6208929510615184,-1.623956936139622,-1.6216116636107034,-0.7328036915956552
-1.6215360096581577,-1.6203633733936986,-1.6222925491836158,-1.6203633733936986,-0.6379714306202613
-1.6203633733936986,-1.6196446608445134,-1.6224438570887072,-1.6221790682547963,-0.6496791171604334
-1.6221412412785234,-1.6211199129191556,-1.622519511041253,-1.6224060301124343,-0.7690975198701887
-1.6223682031361615,-1.6193798720106036,-1.6224060301124343,-1.6208929510615184,-0.5220653338725575
-1.6208929510615184,-1.6199851036309691,-1.6218764524446134,-1.6210442589666099,-0.30430236422535656
-1.6213090478005208,-1.620741643156427,-1.623956936139622,-1.6228599538277084,-0.6520206544684678
-1.6228221268514356,-1.6223682031361615,-1.6229356077802541,-1.6224060301124343,-1.2561372799413482
-1.6236164933531665,-1.6235408394006208,-1.625205226356628,-1.6237678012582577,-1.2292096008989521
-1.6238056282345306,-1.6229356077802541,-1.6238056282345306,-1.6229356077802541,-1.1414019518476615
-1.6230490887090727,-1.6224438570887072,-1.6236543203294391,-1.6235786663768936,-1.0184712431758545
-1.6236543203294391,-1.6235408394006208,-1.6253943612379922,-1.6243352059023515,-0.9283220568165292
-1.6242973789260786,-1.6224438570887072,-1.6248647835701713,-1.6225951649937984,-0.43776999078331846
-1.6225951649937984,-1.6218007984920677,-1.6245621677599886,-1.624221724973533,-0.3464500357699761
-1.6240704170684406,-1.6238812821870763,-1.6258482849532663,-1.624486513807443,-0.2867408344150984
-1.6245621677599886,-1.62418389799726,-1.625167399380355,-1.6250917454278093,-0.385085401352544
-1.6251295724040822,-1.624486513807443,-1.6322032169671115,-1.6314466774416536,0.6463617828366178
-1.6314845044179265,-1.6275126719092736,-1.6344350085672115,-1.6277774607431836,0.2646912016270074
-1.6279665956245486,-1.6272478830753636,-1.6299714253670115,-1.6280800765533672,0.47660032800412233
-1.6280800765533672,-1.6275883258618193,-1.6317114662755645,-1.6312575425602893,0.6229464097562736
-1.6312575425602893,-1.6293283667703722,-1.631862774180656,-1.6300092523432843,0.8219770809391992
