date,macd,macd_signal,macd_histogram
2020-06-22 14:00:00,-0.6717590803061739,-0.6374119268879375,-0.034347153418236465
2020-06-22 14:15:00,-0.6469132479121527,-0.6393121910927805,-0.007601056819372176
2020-06-22 14:30:00,-0.6503882994793457,-0.6415274127700935,-0.008860886709252225
2020-06-22 14:45:00,-0.5890609091175065,-0.6310341120395762,0.04197320292206963
2020-06-22 15:00:00,-0.6946413194141314,-0.6437555535144872,-0.05088576589964422
2020-06-22 15:15:00,-0.2955987198524781,-0.5741241867820854,0.27852546692960733
2020-06-22 15:30:00,0.25334461279385323,-0.40863042686689766,0.6619750396607509
2020-06-22 15:45:00,0.8145583963453191,-0.1639926622244543,0.9785510585697734
2020-06-22 16:00:00,1.0957992991693573,0.08796573005430802,1.0078335691150493
2020-06-22 16:15:00,1.4217196726165184,0.3547165185667501,1.0670031540497682
2020-06-22 16:30:00,1.8914097695042074,0.6620551687542415,1.2293546007499658
2020-06-22 16:45:00,2.2761366571567123,0.9848714664347358,1.2912651907219765
2020-06-22 17:00:00,2.6537302397089206,1.3186432210895727,1.335087018619348
2020-06-22 17:15:00,2.8690673173243795,1.628728040336534,1.2403392769878454
2020-06-22 17:30:00,2.697162551156225,1.8424149425004723,0.8547476086557528
2020-06-22 17:45:00,2.1687794716665394,1.9076878483336857,0.26109162333285374
2020-06-22 18:00:00,2.136128574953318,1.953375993657612,0.18275258129570604
2020-06-22 18:15:00,2.2138393701216046,2.0054686689504106,0.20837070117119394
2020-06-22 18:30:00,2.3851074931721996,2.0813964337947684,0.30371105937743126
2020-06-22 18:45:00,2.3038490996286782,2.1258869669615503,0.1779621326671279
2020-06-22 19:00:00,2.123787975346886,2.1254671686386173,-0.0016791932917312735
2020-06-22 19:15:00,1.8683692828144558,2.074047591473785,-0.205678308659329
2020-06-22 19:30:00,1.5719772099434977,1.9736335151677273,-0.4016563052242297
2020-06-22 19:45:00,1.360935247324278,1.8510938615990375,-0.4901586142747596
2020-06-22 20:00:00,1.133014219661618,1.7074779332115537,-0.5744637135499358
2020-06-22 20:15:00,0.9734406028928788,1.5606704671478187,-0.5872298642549398
