date,atr,macd,macd_signal,macd_histogram,rsi
2018-10-05 06:45:00,-5.697580894403853,-5.70105045487923,-5.700927348585685,-5.700494211604814,-0.44369177208079325
2018-10-05 07:00:00,-5.6976153798418565,-5.701186211900263,-5.700979121248601,-5.700578195962931,-0.8365310282549531
2018-10-05 07:15:00,-5.697677122833503,-5.701280267778382,-5.701039350554558,-5.700612022535093,-0.823900592006311
2018-10-05 07:30:00,-5.697688523467219,-5.701189705143019,-5.7010694214722495,-5.700491388982038,-0.21615504772915287
2018-10-05 07:45:00,-5.697688302206606,-5.70127538503592,-5.701110614184984,-5.700535876162206,-0.7151077881108567
2018-10-05 08:00:00,-5.6976043381343535,-5.701471012805818,-5.701182693909151,-5.700659424207936,-1.0693519573182244
2018-10-05 08:15:00,-5.697720907636146,-5.701611747867766,-5.701268504700874,-5.700714348478161,-1.0693519573182244
2018-10-05 08:30:00,-5.697772411037362,-5.701735029470856,-5.701361809654871,-5.700744325127255,-1.1400578492832931
2018-10-05 08:45:00,-5.697741880789914,-5.701635024546952,-5.7014164526332864,-5.700589677224934,-0.4082853503580568
2018-10-05 09:00:00,-5.697683810475211,-5.701656934332996,-5.701464548973228,-5.700563490671036,-0.7379522746246348
2018-10-05 09:15:00,-5.697565042660027,-5.701402959610387,-5.70145223110066,-5.700321833820995,0.10365202231241058
2018-10-05 09:30:00,-5.697549324439531,-5.701023237748329,-5.701366432430194,-5.700027910629404,0.5447211461173446
2018-10-05 09:45:00,-5.697423951424725,-5.700980825336118,-5.7012893110113785,-5.700062619636007,-0.19102663071585432
2018-10-05 10:00:00,-5.697234582572647,-5.701290677435014,-5.701289584296106,-5.700372198450177,-0.9236391755858164
2018-10-05 10:15:00,-5.697112777883898,-5.7012181924682235,-5.701275305930529,-5.700313991848963,-0.1856302405879264
2018-10-05 10:30:00,-5.69703479811095,-5.7009827690432555,-5.701216798553075,-5.700137075801449,0.16118900634102037
2018-10-05 10:45:00,-5.697032637483563,-5.700709877563427,-5.701115414355145,-5.69996556851955,0.320349584532298
2018-10-05 11:00:00,-5.69704684253173,-5.700612912897823,-5.7010149140636805,-5.699969104145411,0.04837571434225181
2018-10-05 11:15:00,-5.697041119697736,-5.700443662898853,-5.700900663830716,-5.699914104379407,0.23758135235233385
2018-10-05 11:30:00,-5.697087141563514,-5.700361530193654,-5.700792837103303,-5.699939798401621,0.11542008214327422
2018-10-05 11:45:00,-5.697132578044003,-5.700249010385128,-5.700684071759667,-5.699936043936729,0.2244005292750941
2018-10-05 12:00:00,-5.697112625572333,-5.700198455190996,-5.700586948445934,-5.699982612056332,0.12942826133655316
2018-10-05 12:15:00,-5.697021147224594,-5.699868116800351,-5.7004431821168176,-5.699796039994803,0.7601459196127573
2018-10-05 12:30:00,-5.696668715851621,-5.6990175724623455,-5.700158060185923,-5.699230617587691,1.6312918111207726
2018-10-05 12:45:00,-5.69674403988296,-5.698457141336122,-5.699817876415963,-5.699010370231427,1.396124521999764
2018-10-05 13:00:00,-5.696711311774513,-5.6978316614296025,-5.69942063341869,-5.69878213332218,1.6462844948864381
2018-10-05 13:15:00,-5.696729555423177,-5.697497287446653,-5.699035964224283,-5.698832428533639,1.3174380391258504
2018-10-05 13:30:00,-5.696787024316644,-5.697265046093205,-5.698681780598068,-5.698954370806406,1.3215148591263628
2018-10-05 13:45:00,-5.696872810979202,-5.6970641723693385,-5.698358258952322,-5.6990770187282855,1.3983022744220694
2018-10-05 14:00:00,-5.696874115188713,-5.696893181079203,-5.698065243377697,-5.699199043012774,1.4722690803987941
2018-10-05 14:15:00,-5.6968780281312394,-5.696527273339568,-5.697757649370072,-5.6991407292807645,1.8285251704592935
2018-10-05 14:30:00,-5.696887065359546,-5.696426220166578,-5.697491363529373,-5.699305961948473,1.408628749309019
2018-10-05 14:45:00,-5.69694679299746,-5.696425195868282,-5.697278129997155,-5.699518171182396,1.3117991301033411
2018-10-05 15:00:00,-5.696840140925264,-5.696481430969634,-5.6971187901916505,-5.699733746089252,1.2747775244309778
2018-10-05 15:15:00,-5.696514148027861,-5.6967569013546955,-5.69704641242426,-5.700081594241704,0.7223498604403416
2018-10-05 15:30:00,-5.695346835269362,-5.697077280662655,-5.697052586071939,-5.700395799901986,0.5473959572133184
2018-10-05 15:45:00,-5.694946480375542,-5.696584295008288,-5.6969589278592085,-5.699996472460348,1.7019320761259764
2018-10-05 16:00:00,-5.694761152727652,-5.696367942065302,-5.696840730700427,-5.699898316676144,1.388382343225198
2018-10-05 16:15:00,-5.694505304152928,-5.696554856988734,-5.696783555958088,-5.700142406341914,0.6998210376911145
2018-10-05 16:30:00,-5.694383911782419,-5.696744790314186,-5.696775802829308,-5.700340092796147,0.6998210376911133
2018-10-05 16:45:00,-5.694125288190284,-5.696609034399612,-5.696742449143369,-5.700237690567511,1.1488624266046934
2018-10-05 17:00:00,-5.694033741707944,-5.696162323498404,-5.696626424014376,-5.699907004795297,1.5742351757409596
2018-10-05 17:15:00,-5.693262453987289,-5.696726321094473,-5.696646403430395,-5.700451022975346,0.08905495907592166
2018-10-05 17:30:00,-5.693364931170495,-5.697327417911888,-5.696782606326694,-5.700915916896462,-0.06699421839731227
2018-10-05 17:45:00,-5.6932709561962636,-5.697802873644944,-5.696986659790344,-5.701187319165869,-0.025286054830010566
2018-10-05 18:00:00,-5.693270154226997,-5.698255946732688,-5.6972405171788125,-5.7013865348651445,-0.09999143086222391
2018-10-05 18:15:00,-5.693393696519782,-5.698647092881626,-5.697521832319375,-5.701496365873519,-0.11850316273536653
2018-10-05 18:30:00,-5.693530029489783,-5.699139155580021,-5.697845296971504,-5.701664963919785,-0.37446929682395935
2018-10-05 18:45:00,-5.693653922499662,-5.699605099020385,-5.69819725738128,-5.701778946950373,-0.47520138305912873
2018-10-05 19:00:00,-5.693717630082919,-5.699782746577991,-5.698514355220622,-5.701639496668637,-0.11998297020079549
2018-10-05 19:15:00,-5.693768681452002,-5.700154946304209,-5.69884247343734,-5.701683578178137,-0.47796266866993975
2018-10-05 19:30:00,-5.694021429998383,-5.7005697189796285,-5.699187922545798,-5.7017529017451,-0.6568160307766601
2018-10-05 19:45:00,-5.694139943771147,-5.700669125195151,-5.699484163075668,-5.701556067430752,-0.23972508439802176
2018-10-05 20:00:00,-5.694371577362123,-5.700755681305027,-5.69973846672154,-5.701388319894756,-0.2597729844098035
2018-10-05 20:15:00,-5.694492099517282,-5.700665220976292,-5.699923817572491,-5.70111250871507,0.025077538462434084
2018-10-05 20:30:00,-5.694671560218015,-5.700594013250213,-5.700057856708035,-5.700907261853446,0.01928691314787564
2018-10-05 20:45:00,-5.6949624892758,-5.7006262083494255,-5.7001715270363125,-5.700825786624381,-0.1597000670871854
2018-10-05 21:00:00,-5.695132667725605,-5.700796382592562,-5.700296498147563,-5.700870989756267,-0.4405843565503607
2018-10-05 21:15:00,-5.695198826283372,-5.700746831243397,-5.700386564766729,-5.700731371787937,-0.06320097084123592
2018-10-05 21:30:00,-5.695214327085631,-5.700462327478675,-5.700401717309118,-5.700431715480826,0.3887463429986858
2018-10-05 21:45:00,-5.695171980980137,-5.69984309408191,-5.700289992663676,-5.699924206729502,0.9878589959224505
2018-10-05 22:00:00,-5.695348810863477,-5.6993247294810505,-5.7000969400271515,-5.699598894765169,1.0408447917057129
2018-10-05 22:15:00,-5.695599470547669,-5.698903370413271,-5.699858226104375,-5.699416249620165,1.0792149141323468
2018-10-05 22:30:00,-5.695697131426822,-5.698810249342511,-5.6996486307520025,-5.699532723901777,0.5640891359519863
2018-10-05 22:45:00,-5.6958769789265355,-5.698785253734248,-5.6994759553484515,-5.699680403697065,0.4964136454121808
2018-10-05 23:00:00,-5.695865655380984,-5.6986328678471185,-5.699307337848185,-5.699696635310202,0.7551592390379207
2018-10-05 23:15:00,-5.695984831420321,-5.698690195977407,-5.699183909474029,-5.6998773918146455,0.38953878058435
2018-10-05 23:30:00,-5.696136023247986,-5.698751249344803,-5.699097377448184,-5.700024977207888,0.3952548141146584
2018-10-05 23:45:00,-5.696252098641851,-5.698905050469995,-5.699058912052546,-5.7002172437287175,0.18600720811915036
2018-10-08 01:00:00,-5.69639770940788,-5.69896681969673,-5.699040493581383,-5.700297431426615,0.34608455674807737
2018-10-08 01:15:00,-5.696505900496531,-5.698970867718503,-5.699026568408807,-5.700315404620965,0.47402734197929536
2018-10-08 01:30:00,-5.696633382558655,-5.698956803909578,-5.699012615508962,-5.700315293711885,0.5458500571285145
2018-10-08 01:45:00,-5.696813902248465,-5.699022252577154,-5.6990145429226,-5.7003788149658225,0.37023086483555717
2018-10-08 02:00:00,-5.696932893639639,-5.699116059031272,-5.699034846144334,-5.700452318198207,0.2896736042357435
2018-10-08 02:15:00,-5.697016366737352,-5.699083156785311,-5.69904450827253,-5.700409753824051,0.5888408392909745
2018-10-08 02:30:00,-5.697150617178535,-5.6990720561484585,-5.699050017847716,-5.700393143612011,0.5888408392909745
2018-10-08 02:45:00,-5.6972401537216,-5.698981603165122,-5.699036334911197,-5.700316373565195,0.8279109857682512
2018-10-08 03:00:00,-5.697196305927933,-5.699050287574553,-5.699039125443868,-5.700382267441954,0.40002224294620836
2018-10-08 03:15:00,-5.697220435499632,-5.699070872258901,-5.699045474806875,-5.700396502763296,0.5290804611916566
2018-10-08 03:30:00,-5.697275264220547,-5.699104834827602,-5.699057346811021,-5.70041859332785,0.5181049610887696
2018-10-08 03:45:00,-5.6971370442456175,-5.699544183624842,-5.699154714173784,-5.7007605747623264,-0.655127983281524
2018-10-08 04:00:00,-5.696495337866883,-5.7008272152435415,-5.699489214387736,-5.701709106167074,-2.0276747030273987
2018-10-08 04:15:00,-5.696504691205695,-5.701703524263115,-5.699932076362812,-5.702142553211572,-1.705654872064398
2018-10-08 04:30:00,-5.696075670133177,-5.702905986249576,-5.700526858340165,-5.702750233220679,-2.197536251069556
2018-10-08 04:45:00,-5.696260901843917,-5.703936880920942,-5.70120886285632,-5.703099123375891,-2.2880023915818617
2018-10-08 05:00:00,-5.696357249774722,-5.704767293734511,-5.701920549031958,-5.7032178500138215,-2.3368922024410756
2018-10-08 05:15:00,-5.696092768010733,-5.70562127274175,-5.702660693773916,-5.703331684279102,-2.5222871070797446
2018-10-08 05:30:00,-5.6962092311735635,-5.706245601127251,-5.7033776752445835,-5.703239031193936,-2.5329505412332467
2018-10-08 05:45:00,-5.696374115246639,-5.706713063921765,-5.704044752980019,-5.703039416253015,-2.566517319892502
2018-10-08 06:00:00,-5.696373214108178,-5.706825986889138,-5.704600999761843,-5.702596092438563,-2.041982106232804
2018-10-08 06:15:00,-5.696542596459522,-5.706777531972728,-5.70503630620402,-5.702112331079976,-1.864865032874334
2018-10-08 06:30:00,-5.696710687634835,-5.706726910934291,-5.705374427150074,-5.701723589095486,-1.9325004736506934
2018-10-08 06:45:00,-5.696910002551028,-5.706641977210111,-5.705627937162082,-5.701385145359298,-1.9639138641170306
2018-10-08 07:00:00,-5.696978899381473,-5.706627688115519,-5.705827887352769,-5.701170906074019,-2.1064376218261938
2018-10-08 07:15:00,-5.697072595808958,-5.706515017903801,-5.7059653134629755,-5.700920809752094,-2.005111100085858
2018-10-08 07:30:00,-5.697116369381077,-5.70616662515531,-5.706005575801442,-5.7005321546651375,-1.3955157429474696
2018-10-08 07:45:00,-5.697211054086227,-5.705863832019384,-5.705977227045031,-5.700257710285622,-1.4520790629729274
2018-10-08 08:00:00,-5.697288168034801,-5.705536848286941,-5.7058891512934125,-5.700018802304797,-1.3633731070559219
2018-10-08 08:15:00,-5.697289524682413,-5.705384740386448,-5.70578826911202,-5.6999675765856965,-1.630009423862573
2018-10-08 08:30:00,-5.697323207116675,-5.705232572058045,-5.7056771297012245,-5.699926547668089,-1.668052464064177
2018-10-08 08:45:00,-5.697357185553613,-5.7049432856671185,-5.705530360894404,-5.6997840300839835,-1.2637330459003402
2018-10-08 09:00:00,-5.6973211896884,-5.704628322210055,-5.705349953157533,-5.69964947436379,-1.1386990938501114
2018-10-08 09:15:00,-5.697241832812175,-5.704550300411523,-5.705190022608331,-5.69973138311446,-1.5408195258577013
2018-10-08 09:30:00,-5.69719516319263,-5.704351021177196,-5.705022222322104,-5.69969990416636,-1.2273330284300115
2018-10-08 09:45:00,-5.697222076279116,-5.704107290607906,-5.704839235979265,-5.6996391599399105,-1.0824314632605054
2018-10-08 10:00:00,-5.697198432967205,-5.7040185958223235,-5.704675107947876,-5.699714593185716,-1.3676844225557603
2018-10-08 10:15:00,-5.697238621952553,-5.703967888688671,-5.704533664096036,-5.699805329903904,-1.4796096634748068
2018-10-08 10:30:00,-5.697165162771746,-5.704035029212733,-5.704433937119375,-5.699972197404627,-1.7370191111110589
2018-10-08 10:45:00,-5.696988875041777,-5.7044864325316285,-5.704444436201825,-5.700413101641072,-2.313854419165322
2018-10-08 11:00:00,-5.697052138122883,-5.704799232777303,-5.70451539551692,-5.700654942571651,-2.3203850394036545
2018-10-08 11:15:00,-5.697097372958293,-5.704903316314184,-5.704592979676374,-5.7006814419490786,-1.9842538199083262
2018-10-08 11:30:00,-5.69700158030131,-5.704960371583431,-5.704666458057785,-5.700665018836916,-2.021463761597237
2018-10-08 11:45:00,-5.696999090483774,-5.704838108814306,-5.704700788209089,-5.700508425916485,-1.590422193634527
2018-10-08 12:00:00,-5.697102152253017,-5.704628045449925,-5.704686239657256,-5.700312911103937,-1.361245645721981
2018-10-08 12:15:00,-5.697135708978048,-5.704324428863002,-5.704613877498406,-5.700081656675865,-1.0422195731715886
2018-10-08 12:30:00,-5.696985842108024,-5.704316092664569,-5.7045543205316385,-5.700132877444199,-1.5500453894746837
2018-10-08 12:45:00,-5.6970844464081445,-5.704352111727419,-5.704513878770794,-5.700209338267895,-1.6891307294592444
2018-10-08 13:00:00,-5.697200324561511,-5.704235386817857,-5.704458180380207,-5.700148311748919,-1.3406504860369177
2018-10-08 13:15:00,-5.697234974651305,-5.7042507730978045,-5.704416698923726,-5.700205179485347,-1.5976077974663898
2018-10-08 13:30:00,-5.697259044062172,-5.704076792810188,-5.704348717701018,-5.700099180420438,-1.1235598117217598
2018-10-08 13:45:00,-5.69734623960951,-5.703871095944189,-5.704253193349653,-5.699989007905804,-1.035332031021471
2018-10-08 14:00:00,-5.697338044505823,-5.70381790881749,-5.70416613644322,-5.700022877685539,-1.3210967064788537
2018-10-08 14:15:00,-5.697362857456738,-5.703736958179692,-5.704080300790514,-5.700027762700446,-1.3210967064788544
2018-10-08 14:30:00,-5.697294033765536,-5.703475250712708,-5.703959290774953,-5.699887065249023,-0.7694826226368511
2018-10-08 14:45:00,-5.697359816812483,-5.703207676906719,-5.703808968001306,-5.6997698142166815,-0.6803771520367237
2018-10-08 15:00:00,-5.696305020154407,-5.704308499569666,-5.703908874314979,-5.700770730565956,-2.427010770322782
2018-10-08 15:15:00,-5.695614668434395,-5.705856330987618,-5.704298365649506,-5.70192907064938,-2.832436271729428
2018-10-08 15:30:00,-5.69518977881854,-5.707652253938677,-5.70496914330734,-5.703054215942605,-3.07990394772881
2018-10-08 15:45:00,-5.695008687837137,-5.708747010306756,-5.705724716707223,-5.7033933989108005,-2.6247557668395887
2018-10-08 16:00:00,-5.694794599781594,-5.709071736534752,-5.706394120672729,-5.703048721173292,-1.8484294166693094
2018-10-08 16:15:00,-5.694784936088654,-5.709589098736487,-5.707033116285481,-5.7029270877622755,-2.0699482101044144
2018-10-08 16:30:00,-5.69479487589536,-5.709726446333423,-5.707571782295069,-5.702525769349623,-1.802458764562776
2018-10-08 16:45:00,-5.69467981873734,-5.70994470101169,-5.708046366038394,-5.702269440284565,-1.9441075579371654
2018-10-08 17:00:00,-5.694170398212936,-5.7090922960760375,-5.708255552045922,-5.701207849341384,-0.6717537694945738
2018-10-08 17:15:00,-5.693656836506284,-5.7091186721940925,-5.708428176075556,-5.701061601429805,-1.2536994220417486
2018-10-08 17:30:00,-5.693866238051444,-5.7090909473094085,-5.708560730322327,-5.70090132229835,-1.2872323579450806
2018-10-08 17:45:00,-5.6940606823433795,-5.7089939940854375,-5.708647383074949,-5.7007177163217575,-1.303941032641839
2018-10-08 18:00:00,-5.694203411285591,-5.709052114260239,-5.708728329312007,-5.700694890259501,-1.4666297056717368
2018-10-08 18:15:00,-5.693911748441846,-5.709387978158113,-5.708860259081228,-5.700898824388153,-1.7187582023021606
2018-10-08 18:30:00,-5.693730081056011,-5.709125913518103,-5.708913389968603,-5.70058362886077,-1.1541441573824747
2018-10-08 18:45:00,-5.693880213030867,-5.708817804828536,-5.70889427294059,-5.700294637199215,-1.1502202822001149
2018-10-08 19:00:00,-5.693968285367317,-5.708202540786172,-5.708755926509706,-5.699817719587735,-0.7881768753081131
2018-10-08 19:15:00,-5.6940473649317545,-5.707643319165898,-5.708533405040944,-5.699481019436223,-0.7991574242650785
2018-10-08 19:30:00,-5.6942693999519465,-5.707185675759578,-5.7082638591846715,-5.699292921886176,-0.8599508934195645
2018-10-08 19:45:00,-5.694502594236217,-5.70671325435493,-5.707953738218723,-5.699130621447475,-0.8059323899082401
2018-10-08 20:00:00,-5.6946650939691414,-5.706343268333698,-5.707631644241718,-5.699082729403249,-0.8836901030140911
2018-10-08 20:15:00,-5.694667382582215,-5.706371573936953,-5.707379630180765,-5.699363049067457,-1.270035622644097
2018-10-08 20:30:00,-5.694804602264809,-5.70610509205143,-5.707124722554898,-5.699351474807801,-0.9113588785212042
2018-10-08 20:45:00,-5.694875280833913,-5.7055593907003415,-5.706811656183987,-5.699118839827623,-0.5023412972948498
2018-10-08 21:00:00,-5.694970631733009,-5.705039528687812,-5.7064572306847525,-5.698953403314329,-0.4533571615459679
2018-10-08 21:15:00,-5.695088892652813,-5.7045307480431235,-5.706071934156426,-5.6988299191979666,-0.3786578748298523
2018-10-08 21:30:00,-5.695317589560916,-5.7040485174370925,-5.705667250812559,-5.698752371935802,-0.32006325266173075
2018-10-08 21:45:00,-5.6954678074863185,-5.703544303707759,-5.705242661391599,-5.698672747627429,-0.17927910073777406
2018-10-08 22:00:00,-5.695642420140795,-5.703173452582444,-5.7048288196297685,-5.698715738263945,-0.2750374302028949
2018-10-08 22:15:00,-5.6957370131918665,-5.702609564419437,-5.704384968587702,-5.698595701143003,0.13437811180323472
2018-10-08 22:30:00,-5.695903204430726,-5.702172437156828,-5.703942462301527,-5.698601080166569,0.08074012467811739
2018-10-08 22:45:00,-5.695811652800583,-5.7014443134793,-5.703442832537082,-5.698372586253487,0.643529072183322
2018-10-08 23:00:00,-5.695977916420495,-5.701003438245115,-5.702954953678689,-5.6984195898776955,0.37740113913095474
2018-10-08 23:15:00,-5.696137707849232,-5.700687027058119,-5.702501368354574,-5.698556764014813,0.30923040749350894
2018-10-08 23:30:00,-5.6963077007311895,-5.700523033700942,-5.702105701423848,-5.698788437588362,0.14088882029374353
2018-10-08 23:45:00,-5.6965060796269995,-5.7004018699882435,-5.701764935136727,-5.699008040162785,0.12290181490329047
2018-10-09 01:00:00,-5.696657865911629,-5.700300555566259,-5.701472059222634,-5.699199601654894,0.13478232157767217
2018-10-09 01:15:00,-5.696879867043915,-5.700218964659495,-5.7012214403100065,-5.699368629660758,0.14115067261971612
2018-10-09 01:30:00,-5.697072501498278,-5.700129616489614,-5.701003075545927,-5.699497646254955,0.20184884991096957
2018-10-09 01:45:00,-5.697240568785407,-5.7000955588311,-5.700821572202963,-5.699645091939407,0.11537589467271905
2018-10-09 02:00:00,-5.697302065086994,-5.699954333254754,-5.700648124413321,-5.699677314152702,0.3956010538263995
2018-10-09 02:15:00,-5.697356466904773,-5.699754893588862,-5.700469478248428,-5.699656520651702,0.6064277833836396
2018-10-09 02:30:00,-5.697196235393087,-5.699207350281925,-5.700217052655128,-5.699361402938065,1.3330799223242171
2018-10-09 02:45:00,-5.697169034077074,-5.698595488265302,-5.699892739777162,-5.699073853799408,1.609917432126673
2018-10-09 03:00:00,-5.697149179493879,-5.698072976721819,-5.699528787166094,-5.698915294866994,1.6939842474662408
2018-10-09 03:15:00,-5.697119935531848,-5.697925155793477,-5.6992080608915705,-5.6990882002131755,1.0044484794416457
2018-10-09 03:30:00,-5.697179240931053,-5.6979277406340145,-5.6989519968400595,-5.699346849105224,0.7635820765335662
2018-10-09 03:45:00,-5.697191079976912,-5.697966662894646,-5.698754930050977,-5.699582838154938,0.7389544210575699
2018-10-09 04:00:00,-5.697145333669048,-5.697931016210545,-5.69859014728289,-5.699711974238924,0.9169485922349209
2018-10-09 04:15:00,-5.697097451172927,-5.698051595032797,-5.698482436832872,-5.699940263511193,0.5698403225053327
2018-10-09 04:30:00,-5.697152958816093,-5.698202673748798,-5.698426484216057,-5.70014729484401,0.48422160020178
2018-10-09 04:45:00,-5.697142358138339,-5.698158666963133,-5.698372920765473,-5.70015685150893,0.8753765715398848
2018-10-09 05:00:00,-5.697135216542692,-5.6982338915818485,-5.698345114928748,-5.70025988196437,0.6240511265160849
2018-10-09 05:15:00,-5.697123181279342,-5.698428831324794,-5.6983618582079565,-5.700438078428106,0.3061525387320177
2018-10-09 05:30:00,-5.697214677529493,-5.698606713565432,-5.698410829279452,-5.700566989597249,0.29752023573263847
2018-10-09 05:45:00,-5.697218581608073,-5.698609277213079,-5.698450518866177,-5.700529863658171,0.6693303729475628
2018-10-09 06:00:00,-5.697330282457405,-5.698601188618811,-5.698480652816704,-5.700491641113376,0.7375823598041387
2018-10-09 06:15:00,-5.697409687657104,-5.6985667414507555,-5.698497870543514,-5.70043997621851,0.8491451967957451
2018-10-09 06:30:00,-5.697402364331692,-5.698321933270601,-5.698462683088931,-5.7002303554929385,1.338506937954048
2018-10-09 06:45:00,-5.697452303808546,-5.698192711829943,-5.698408688837134,-5.700155128304078,1.1964023789138
2018-10-09 07:00:00,-5.697466253489856,-5.697980507623014,-5.69832305259431,-5.700028560339973,1.4540709823162112
2018-10-09 07:15:00,-5.6975197351279245,-5.697868651511112,-5.698232172377671,-5.700007584444711,1.3496517760898181
2018-10-09 07:30:00,-5.697634242029092,-5.697809532948229,-5.698147644491782,-5.700032993767715,1.3496517760898181
2018-10-09 07:45:00,-5.69765951314076,-5.697801459182657,-5.698078407429957,-5.700094157063968,1.3103028425182173
2018-10-09 08:00:00,-5.697682979173024,-5.697942099655902,-5.698051145875146,-5.700262059092024,0.8123227993887916
2018-10-09 08:15:00,-5.697750701204365,-5.698052811570112,-5.69805147901414,-5.700372437867241,0.8854909346815861
2018-10-09 08:30:00,-5.697710914095923,-5.698006043670764,-5.698042391945464,-5.700334757036569,1.284291804745882
2018-10-09 08:45:00,-5.697676670814635,-5.698237754129201,-5.698081464382211,-5.700527395058257,0.37282026417850145
2018-10-09 09:00:00,-5.69770431508044,-5.698473780319746,-5.698159927569718,-5.700684958061297,0.2725711859461484
2018-10-09 09:15:00,-5.6975948902139475,-5.6989428452413815,-5.698316511104051,-5.700997439448599,-0.49100109726623775
2018-10-09 09:30:00,-5.6975986551520155,-5.699386972642796,-5.6985306034117995,-5.701227474542265,-0.6417802008743531
2018-10-09 09:45:00,-5.6975778341483965,-5.699601311070322,-5.698744744943505,-5.701227671438086,-0.18927569591475038
2018-10-09 10:00:00,-5.697369368000685,-5.699922852445066,-5.698980366443816,-5.701313591312518,-0.5622746094293164
2018-10-09 10:15:00,-5.69727576225309,-5.700430332814904,-5.699270359718034,-5.701531078408139,-1.1007758207103318
2018-10-09 10:30:00,-5.697240178556239,-5.700742766540993,-5.699564841082625,-5.701549030769637,-0.8349222732489056
2018-10-09 10:45:00,-5.697271981932124,-5.7009833153437155,-5.699848535934844,-5.70150588472014,-0.8349222732489056
2018-10-09 11:00:00,-5.697131294515529,-5.700902280573034,-5.700059284862482,-5.701214101021821,-0.06513873962448963
2018-10-09 11:15:00,-5.697149260196192,-5.701031893270378,-5.700253806544061,-5.701149192037585,-0.5317653468346841
2018-10-09 11:30:00,-5.697084885888821,-5.700869424145655,-5.70037693006438,-5.700863599392544,0.09858741704670662
2018-10-09 11:45:00,-5.697116974034741,-5.700790769607518,-5.700459697973008,-5.7007021769457795,-0.030284821346023973
2018-10-09 12:00:00,-5.697003569955844,-5.700995937851337,-5.700566945948673,-5.700800097213932,-0.6108790696999981
2018-10-09 12:15:00,-5.69681180566149,-5.7015358011321355,-5.700760716985366,-5.701146189458038,-1.244063505251375
2018-10-09 12:30:00,-5.696863399537935,-5.701975673015384,-5.70100370819137,-5.701343070135283,-1.2874198933223542
2018-10-09 12:45:00,-5.696868077884088,-5.702422716164704,-5.701287509786036,-5.701506311689936,-1.4607048154345055
2018-10-09 13:00:00,-5.696966988241978,-5.7028401083553035,-5.701598029499889,-5.701613184166683,-1.5865136926619041
2018-10-09 13:15:00,-5.69696967117666,-5.70332003802123,-5.701942431204158,-5.7017487121283414,-1.822300555507857
2018-10-09 13:30:00,-5.697045113525768,-5.703596060302445,-5.702273157023815,-5.701694008589898,-1.6195646775739718
2018-10-09 13:45:00,-5.6971340803715185,-5.703682023065721,-5.702554930232196,-5.701498198144793,-1.3368398482269177
2018-10-09 14:00:00,-5.697049175210636,-5.7039439887692165,-5.7028327419396,-5.701482352140885,-1.6728735715086598
2018-10-09 14:15:00,-5.696989247939966,-5.704017991043799,-5.70306979176044,-5.701319304594628,-1.4027284929591282
2018-10-09 14:30:00,-5.696876861481039,-5.704218477358017,-5.703299528879955,-5.7012900537893305,-1.6640647095029995
2018-10-09 14:45:00,-5.696723868591243,-5.704035994195063,-5.703446821942977,-5.700960277563355,-0.863440132149159
2018-10-09 15:00:00,-5.696527765948251,-5.703760733050908,-5.703509604164563,-5.700622234197613,-0.6455750521742589
2018-10-09 15:15:00,-5.696548312449726,-5.7036603366863075,-5.703539750668912,-5.700491691328664,-0.9098824547400536
2018-10-09 15:30:00,-5.6962593757884585,-5.703830856598072,-5.703597971854744,-5.7006039900545975,-1.338092718277623
2018-10-09 15:45:00,-5.696091047421133,-5.7036534527856375,-5.703609068040923,-5.700415490055983,-0.7001906973764757
2018-10-09 16:00:00,-5.6960563275963105,-5.703314110724188,-5.703550076577575,-5.700135139457881,-0.3611155981810805
2018-10-09 16:15:00,-5.696080827466567,-5.702848743615896,-5.7034098099852395,-5.6998100389419255,-0.03963848373354793
2018-10-09 16:30:00,-5.695728014519655,-5.703113718759558,-5.7033505917401035,-5.700134232330723,-1.0172489928526423
2018-10-09 16:45:00,-5.695311240099879,-5.703314205484289,-5.70334331448894,-5.7003419963066175,-1.0466337422736716
2018-10-09 17:00:00,-5.6950809449501,-5.7029489079710505,-5.703264433185362,-5.700055580096957,-0.18258707678309952
2018-10-09 17:15:00,-5.694894118362255,-5.7022682124924415,-5.703065189046778,-5.699574128756932,0.3291354565422925
2018-10-09 17:30:00,-5.694988123723612,-5.7017555295624565,-5.702803257149914,-5.699323377723811,0.2630914073020982
2018-10-09 17:45:00,-5.695015972817872,-5.70140144541039,-5.7025228948020095,-5.69924965591965,0.16034144909214024
2018-10-09 18:00:00,-5.6951147837437315,-5.701024779891139,-5.702223271819835,-5.699172613382572,0.29179081562683146
2018-10-09 18:15:00,-5.6949687703526,-5.700441595137602,-5.7018669364833885,-5.698945763965482,0.6862236113007275
2018-10-09 18:30:00,-5.694998001830505,-5.699691183559996,-5.70143178589871,-5.698630502972555,1.0434060088255888
2018-10-09 18:45:00,-5.6950413566907265,-5.6993614548519,-5.701017719689348,-5.698714840473821,0.5868777544664606
2018-10-09 19:00:00,-5.694933010779148,-5.699443533481023,-5.700702882447683,-5.699111756344609,0.06113732040792481
2018-10-09 19:15:00,-5.695126909962559,-5.699545568185313,-5.700471419595209,-5.699445253901373,0.019873719450642414
2018-10-09 19:30:00,-5.695277238405083,-5.699631900239372,-5.700303515724042,-5.6996994898266,0.024626604539553947
2018-10-09 19:45:00,-5.695422232883389,-5.699671753346648,-5.700177163248563,-5.699865695409354,0.08508342850562452
